1	7438,91232948161	7326,22367997243	7216,8441962333	7110,66013655985	7007,55334679146	6907,40409587143	6810,09329169199	6715,50416635234	6623,52351175146	6534,04253860352	6446,95742450388	6362,1696095866	6279,58589160152	6199,1183658985	6120,68424984035	6044,20562557246	5969,60912985772	5896,82561483865	5825,78979911609	5756,43992443392	5688,71742953321	5622,56664938677	5557,93454504509	5494,77046671935	5433,02595049427	5372,65454720437	5313,61168052175	5255,85453019079	5199,34193560648	5144,03431456736	5089,89359204195	5036,88313416879	4984,96768346478	4934,11329234458	4884,28725355534	4835,45802800557	4787,59517271557	4740,66927423823	4694,65189589387	4649,51555053169	4605,23371427174	4561,78090079672	4519,13282025158	4477,26665167085	4436,16146308894	4395,79881909768	4356,1636215973	4317,24523584288	4279,03896061716	4241,5479084631	
2	7438,85779095176	7326,17004819511	7216,79160417405	7110,60860835412	7007,50283647001	6907,354516906	6810,04453894018	6715,45613177955	6623,47609512447	6533,99565418443	6446,9110046232	6362,12360584041	6279,54027429726	6199,0731222684	6120,63938144769	6044,16114525473	5969,56505847994	5896,78197807021	5825,74662439289	5756,39723822538	5688,67525499823	5622,52500447417	5557,89344107134	5494,72990743843	5432,98593166026	5372,6150566169	5313,57269853549	5255,81603066296	5199,30388724958	5143,99668266701	5089,85634049138	5036,84622776056	4984,93109036697	4934,0769866708	4884,25121791551	4835,42225589651	4787,55967057561	4740,6340629479	4694,61701145475	4649,48104359545	4605,19964812193	4561,7473473055	4519,0998532409	4477,23433700257	4436,12984468979	4395,76789999173	4356,1333388702	4317,21542829738	4279,0093276978	4241,51795882797	
3	7438,80324936613	7326,11641268569	7216,73900734205	7110,55707427104	7007,45231930603	6907,30493039724	6809,99577827142	6715,40808925832	6623,42867083914	6533,94876267323	6446,86457843163	6362,07759671011	6279,49465260995	6199,02787526238	6120,59451063114	6044,11666335869	5969,52098622355	5896,73834095041	5825,70344965992	5756,35455216273	5688,63308059066	5622,48335951877	5557,85233676407	5494,68934745048	5432,94591170478	5372,57556449586	5313,53371464783	5255,77752894801	5199,265836533	5143,95904836942	5089,81908665133	5036,80931931317	4984,89449560563	4934,04067980225	4884,21518159596	4835,38648360878	4787,5241686727	4740,59885214641	4694,58212751159	4649,44653684162	4605,16558145811	4561,71379218346	4519,06688306283	4477,20201726559	4436,0982190844	4395,7369715302	4356,10304497278	4317,18560859988	4278,97968316262	4241,48800054141	
4	7438,74870472043	7326,06277344265	7216,68640573931	7110,50553431612	7007,40179530805	6907,25533635585	6809,94700969763	6715,36003880078	6623,38123890679	6533,90186407963	6446,81814593658	6362,03158220036	6279,44902654128	6198,98262487911	6120,54963738649	6044,0721798776	5969,47691307971	5896,69470346887	5825,66027490584	5756,31186623428	5688,59090629898	5622,44171450972	5557,81123211348	5494,64878674701	5432,90589062078	5372,53607083564	5313,49472885445	5255,73902504262	5199,22778345407	5143,92141167209	5089,78183051906	5036,77240882313	4984,85789917617	4934,00437173293	4884,17914458917	4835,35071113344	4787,4886669968	4740,56364182319	4694,54724405405	4649,41203026119	4605,13151427383	4561,68023542804	4519,03390972005	4477,16969246897	4436,06658628893	4395,70603373639	4356,07273993447	4317,1557767835	4278,95002704402	4241,45803362815	
5	7438,6941570104	7326,00913046447	7216,63379936781	7110,45398849487	7007,35126448457	6907,20573479255	6809,89823323074	6715,31198041901	6623,33379933873	6533,85495841331	6446,77170714544	6361,98556231583	6279,40339609291	6198,93737111726	6120,50476170955	6044,02769480473	5969,43283903962	5896,65106561524	5825,61710011935	5756,26918042832	5688,54873211169	5622,4000694362	5557,77012710978	5494,60822531956	5432,86586840126	5372,49657563065	5313,45574115101	5255,70051894347	5199,18972801009	5143,88377257253	5089,74457209178	5036,73549628698	4984,82130107397	4933,96806245688	4884,14310688766	4835,31493846158	4787,45316553789	4740,52843196763	4694,51236107179	4649,37752384516	4605,09744656265	4561,64667703669	4519,00093321522	4477,13736262173	4436,03494631949	4395,67508663351	4356,04242378466	4317,12593288129	4278,92035937435	4241,42805811282	
6	7438,63960623179	7325,95548374966	7216,58118822953	7110,40243681274	7007,30072684406	6907,15612571799	6809,84944888261	6715,26391412508	6623,28635214626	6533,80804568395	6446,7252620656	6361,93953706117	6279,35776126652	6198,89211397547	6120,45988359613	6043,98320813338	5969,38876409448	5896,6074273792	5825,57392528916	5756,22649473321	5688,50655801731	5622,35842428739	5557,72902174322	5494,56766315969	5432,82584503919	5372,45707887529	5313,41675153322	5255,66201064726	5199,15167019839	5143,84613106827	5089,70731136678	5036,69858170122	4984,78470129448	4933,93175196812	4884,10706848398	4835,27916558429	4787,41766428594	4740,49322256917	4694,47747855454	4649,34301758454	4605,06337831813	4561,61311700687	4518,967953551	4477,10502773286	4436,00329919213	4395,64413024476	4356,01209655265	4317,09607692626	4278,89068018587	4241,39807402002	
7	7438,58505238036	7325,90183329674	7216,52857232646	7110,35087927523	7007,25018239502	6907,10650914285	6809,80065666512	6715,21583993104	6623,23889734062	6533,7611259012	6446,67881070444	6361,89350644102	6279,3121220638	6198,84685345244	6120,41500304207	6043,93871985684	5969,34468823552	5896,56378875043	5825,530750404	5756,18380913732	5688,46438400441	5622,31677905253	5557,68791600407	5494,52710025896	5432,78582052759	5372,417580564	5313,37775999677	5255,62350015068	5199,11361001631	5143,80848715682	5089,67004834128	5036,66166506242	4984,74809983312	4933,8954402607	4884,07102937065	4835,2433924927	4787,38216323098	4740,45801361729	4694,44259649202	4649,30851147037	4605,02930953386	4561,57955533603	4518,93497073005	4477,07268781135	4435,97164492291	4395,61316459328	4355,9817582677	4317,06620895133	4278,86098951078	4241,36808137427	
8	7438,53049545185	7325,8481791042	7216,47595166058	7110,29931588781	7007,19963114587	6907,05688507775	6809,75185659008	6715,16775784891	6623,19143493307	6533,71419907468	6446,63235306933	6361,84747046003	6279,2664784864	6198,80158954682	6120,37012004319	6043,89422996844	5969,30061145398	5896,52014971864	5825,48757545263	5756,14112362904	5688,42221006156	5622,27513372083	5557,6468098826	5494,48653660897	5432,74579485948	5372,37808069122	5313,33876653737	5255,58498745043	5199,07554746117	5143,77084083573	5089,63278301256	5036,62474636709	4984,71149668534	4933,85912732869	4884,03498954024	4835,20761917795	4787,34666236302	4740,42280510146	4694,40771487396	4649,27400549372	4604,99524020342	4561,54599202164	4518,90198475502	4477,04034286616	4435,93998352783	4395,58218970218	4355,95140895899	4317,03632898937	4278,83128738122	4241,33808020006	
9	7438,47593544207	7325,79452117054	7216,42332623387	7110,2477466559	7007,14907310509	6907,00725353332	6809,70304866933	6715,11966789068	6623,14396493484	6533,66726521401	6446,58588916762	6361,80142912281	6279,22083053601	6198,75632225731	6120,32523459534	6043,8497384615	5969,25653374115	5896,47651027357	5825,44440042383	5756,09843819677	5688,38003617734	5622,23348828157	5557,60570336913	5494,44597220133	5432,7057680279	5372,33857925139	5313,29977115073	5255,54647254325	5199,03748253034	5143,73319210252	5089,59551537789	5036,58782561182	4984,67489184657	4933,82281316616	4883,99894898533	4835,1718456312	4787,31116167213	4740,38759701118	4694,37283369014	4649,23949964563	4604,96117032041	4561,51242706116	4518,86899562855	4477,00799290626	4435,90831502287	4395,55120559449	4355,92104865569	4317,00643707316	4278,80157382927	4241,30807052179	
10	7438,42137234677	7325,7408594943	7216,3706960483	7110,19617158498	7007,09850828108	6906,95761452014	6809,65423291467	6715,07157006835	6623,09648735712	6533,6203243288	6446,53941900663	6361,75538243401	6279,17517821429	6198,71105158258	6120,28034669439	6043,80524532938	5969,21245508829	5896,43287040497	5825,40122530641	5756,05575282898	5688,3378623404	5622,19184272404	5557,56459645398	5494,40540702767	5432,66574002589	5372,299076239	5313,26077383259	5255,50795542584	5198,99941522114	5143,69554095476	5089,55824543454	5036,55090279314	4984,63828531229	4933,78649776719	4883,96290769852	4835,13607184364	4787,27566114838	4740,35238933598	4694,33795293034	4649,20499391721	4604,92709987846	4561,47886045207	4518,83600335328	4476,97563794055	4435,87663942398	4395,52021229323	4355,89067738685	4316,97653323545	4278,77184888692	4241,27805236384	
11	7438,36680616178	7325,68719407399	7216,31806110585	7110,14459068047	7007,04793668226	6906,9079680488	6809,60540933786	6715,02346439387	6623,04900221112	6533,57337642862	6446,49294259371	6361,70933039823	6279,12952152291	6198,66577752134	6120,23545633619	6043,76075056544	5969,16837548672	5896,38923010263	5825,35805008921	5756,01306751411	5688,29568853937	5622,15019703753	5557,5234891275	5494,36484107962	5432,62571084654	5372,2595716485	5313,22177457869	5255,46943609494	5198,96134553096	5143,65788738998	5089,52097317981	5036,51397790765	4984,60167707796	4933,75018112588	4883,92686567241	4835,10029780645	4787,24016078186	4740,31718206539	4694,30307258436	4649,17048829956	4604,89302887119	4561,44529219183	4518,80300793184	4476,94327797796	4435,84495674707	4395,48920982135	4355,86029518152	4316,94661750888	4278,74211258612	4241,24802575052	
12	7438,31223688288	7325,63352490815	7216,26542140849	7110,09300394781	7006,99735831703	6906,85831412985	6809,55657795065	6714,97535087917	6623,00150950798	6533,52642152305	6446,44645993616	6361,66327302008	6279,08386046354	6198,62050007226	6120,19056351663	6043,71625416305	5969,12429492776	5896,34558935634	5825,31487476107	5755,97038224065	5688,25351476292	5622,10855121137	5557,48238138005	5494,32427434886	5432,58568048291	5372,22006547441	5313,18277338477	5255,4309145473	5198,92327345715	5143,62023140576	5089,48369861099	5036,47705095191	4984,56506713909	4933,71386323636	4883,89082289962	4835,06452351085	4787,20466056267	4740,28197518899	4694,26819264203	4649,1359827838	4604,85895729223	4561,41172227795	4518,77000936686	4476,91091302739	4435,81326700803	4395,45819820177	4355,82990206865	4316,91668992606	4278,71236495873	4241,21799070607	
